"FPK_NATURA";"SITECODE";"CD_INSEE";"NUTS";"LB_ADM";"CD_INSEE_REG_NEW";"LB_REG_NEW"
4874,00;"FR2200353";"22";"FR22";"PICARDIE";"32";"Hauts-De-France"
4875,00;"FR2212003";"22";"FR22";"PICARDIE";"32";"Hauts-De-France"
4890,00;"FR2600972";"26";"FR26";"BOURGOGNE";"27";"Bourgogne-Franche-Comte"
4894,00;"FR2600976";"26";"FR26";"BOURGOGNE";"27";"Bourgogne-Franche-Comte"
4895,00;"FR2600979";"26";"FR26";"BOURGOGNE";"27";"Bourgogne-Franche-Comte"
4896,00;"FR2600980";"26";"FR26";"BOURGOGNE";"27";"Bourgogne-Franche-Comte"
4897,00;"FR2600981";"26";"FR26";"BOURGOGNE";"27";"Bourgogne-Franche-Comte"
4907,00;"FR2600994";"26";"FR26";"BOURGOGNE";"27";"Bourgogne-Franche-Comte"
4925,00;"FR3100484";"31";"FR30";"NORD-PAS-DE-CALAIS";"32";"Hauts-De-France"
4927,00;"FR3100492";"31";"FR30";"NORD-PAS-DE-CALAIS";"32";"Hauts-De-France"
4928,00;"FR3100499";"31";"FR30";"NORD-PAS-DE-CALAIS";"32";"Hauts-De-France"
4931,00;"FR4302001";"43";"FR43";"FRANCHE-COMTE";"27";"Bourgogne-Franche-Comte"
4953,00;"FR8201682";"82";"FR71";"RHONE-ALPES";"84";"Auvergne-Rhone-Alpes"
4954,00;"FR8201692";"82";"FR71";"RHONE-ALPES";"84";"Auvergne-Rhone-Alpes"
4955,00;"FR8201726";"82";"FR71";"RHONE-ALPES";"84";"Auvergne-Rhone-Alpes"
4964,00;"FR8302032";"83";"FR72";"AUVERGNE";"84";"Auvergne-Rhone-Alpes"
5327,00;"FR2100264";"21";"FR21";"CHAMPAGNE-ARDENNE";"44";"Grand-Est"
5331,00;"FR2100281";"21";"FR21";"CHAMPAGNE-ARDENNE";"44";"Grand-Est"
5338,00;"FR2200382";"22";"FR22";"PICARDIE";"32";"Hauts-De-France"
5355,00;"FR4301323";"43";"FR43";"FRANCHE-COMTE";"27";"Bourgogne-Franche-Comte"
5364,00;"FR7200676";"72";"FR61";"AQUITAINE";"75";"Nouvelle-Aquitaine"
5367,00;"FR7200694";"72";"FR61";"AQUITAINE";"75";"Nouvelle-Aquitaine"
5370,00;"FR7200717";"72";"FR61";"AQUITAINE";"75";"Nouvelle-Aquitaine"
5374,00;"FR7200732";"72";"FR61";"AQUITAINE";"75";"Nouvelle-Aquitaine"
5374,00;"FR7200732";"73";"FR62";"MIDI-PYRENEES";"76";"Occitanie"
5380,00;"FR7200801";"72";"FR61";"AQUITAINE";"75";"Nouvelle-Aquitaine"
5381,00;"FR7200802";"72";"FR61";"AQUITAINE";"75";"Nouvelle-Aquitaine"
5383,00;"FR7200810";"72";"FR61";"AQUITAINE";"75";"Nouvelle-Aquitaine"
5384,00;"FR7300852";"73";"FR62";"MIDI-PYRENEES";"76";"Occitanie"
5395,00;"FR8201772";"82";"FR71";"RHONE-ALPES";"84";"Auvergne-Rhone-Alpes"
5411,00;"FR8302035";"83";"FR72";"AUVERGNE";"84";"Auvergne-Rhone-Alpes"
5414,00;"FR8302041";"83";"FR72";"AUVERGNE";"84";"Auvergne-Rhone-Alpes"
5415,00;"FR9101363";"91";"FR81";"LANGUEDOC-ROUSSILLON";"76";"Occitanie"
5417,00;"FR9101367";"91";"FR81";"LANGUEDOC-ROUSSILLON";"76";"Occitanie"
5420,00;"FR9101371";"91";"FR81";"LANGUEDOC-ROUSSILLON";"76";"Occitanie"
5421,00;"FR9101378";"91";"FR81";"LANGUEDOC-ROUSSILLON";"76";"Occitanie"
5424,00;"FR9101384";"91";"FR81";"LANGUEDOC-ROUSSILLON";"76";"Occitanie"
5432,00;"FR9101468";"91";"FR81";"LANGUEDOC-ROUSSILLON";"76";"Occitanie"
5434,00;"FR9101490";"91";"FR81";"LANGUEDOC-ROUSSILLON";"76";"Occitanie"
5436,00;"FR9102007";"91";"FR81";"LANGUEDOC-ROUSSILLON";"76";"Occitanie"
5458,00;"FR2100282";"21";"FR21";"CHAMPAGNE-ARDENNE";"44";"Grand-Est"
5459,00;"FR2200377";"22";"FR22";"PICARDIE";"32";"Hauts-De-France"
5463,00;"FR2600963";"26";"FR26";"BOURGOGNE";"27";"Bourgogne-Franche-Comte"
5473,00;"FR7200675";"72";"FR61";"AQUITAINE";"75";"Nouvelle-Aquitaine"
5478,00;"FR7200691";"72";"FR61";"AQUITAINE";"75";"Nouvelle-Aquitaine"
5480,00;"FR7200696";"72";"FR61";"AQUITAINE";"75";"Nouvelle-Aquitaine"
5484,00;"FR7200725";"72";"FR61";"AQUITAINE";"75";"Nouvelle-Aquitaine"
5502,00;"FR8201658";"82";"FR71";"RHONE-ALPES";"84";"Auvergne-Rhone-Alpes"
5504,00;"FR8201683";"82";"FR71";"RHONE-ALPES";"84";"Auvergne-Rhone-Alpes"
5505,00;"FR8201684";"82";"FR71";"RHONE-ALPES";"84";"Auvergne-Rhone-Alpes"
5508,00;"FR8201740";"82";"FR71";"RHONE-ALPES";"84";"Auvergne-Rhone-Alpes"
5511,00;"FR8212028";"82";"FR71";"RHONE-ALPES";"84";"Auvergne-Rhone-Alpes"
5517,00;"FR9101364";"91";"FR81";"LANGUEDOC-ROUSSILLON";"76";"Occitanie"
5524,00;"FR9101416";"91";"FR81";"LANGUEDOC-ROUSSILLON";"76";"Occitanie"
5534,00;"FR9102012";"91";"FR81";"LANGUEDOC-ROUSSILLON";"76";"Occitanie"
5544,00;"FR9400568";"94";"FR83";"CORSE";"94";"Corse"
5545,00;"FR9400569";"94";"FR83";"CORSE";"94";"Corse"
5550,00;"FR9400576";"94";"FR83";"CORSE";"94";"Corse"
5553,00;"FR9400579";"94";"FR83";"CORSE";"94";"Corse"
5555,00;"FR9400581";"94";"FR83";"CORSE";"94";"Corse"
5559,00;"FR9400585";"94";"FR83";"CORSE";"94";"Corse"
5563,00;"FR9400592";"94";"FR83";"CORSE";"94";"Corse"
5570,00;"FR9400602";"94";"FR83";"CORSE";"94";"Corse"
5571,00;"FR9400603";"94";"FR83";"CORSE";"94";"Corse"
5572,00;"FR9400604";"94";"FR83";"CORSE";"94";"Corse"
5575,00;"FR9400608";"94";"FR83";"CORSE";"94";"Corse"
5725,00;"FR2200372";"22";"FR22";"PICARDIE";"32";"Hauts-De-France"
5726,00;"FR2200386";"22";"FR22";"PICARDIE";"32";"Hauts-De-France"
5727,00;"FR2200398";"22";"FR22";"PICARDIE";"32";"Hauts-De-France"
5728,00;"FR2200401";"22";"FR22";"PICARDIE";"32";"Hauts-De-France"
5733,00;"FR3100505";"31";"FR30";"NORD-PAS-DE-CALAIS";"32";"Hauts-De-France"
5734,00;"FR3100506";"31";"FR30";"NORD-PAS-DE-CALAIS";"32";"Hauts-De-France"
5747,00;"FR5400435";"54";"FR53";"POITOU-CHARENTES";"75";"Nouvelle-Aquitaine"
5753,00;"FR5400448";"54";"FR53";"POITOU-CHARENTES";"75";"Nouvelle-Aquitaine"
5755,00;"FR5400452";"54";"FR53";"POITOU-CHARENTES";"75";"Nouvelle-Aquitaine"
5757,00;"FR5400463";"54";"FR53";"POITOU-CHARENTES";"75";"Nouvelle-Aquitaine"
5758,00;"FR5400464";"54";"FR53";"POITOU-CHARENTES";"75";"Nouvelle-Aquitaine"
5759,00;"FR5400467";"54";"FR53";"POITOU-CHARENTES";"75";"Nouvelle-Aquitaine"
5761,00;"FR5402004";"54";"FR53";"POITOU-CHARENTES";"75";"Nouvelle-Aquitaine"
5765,00;"FR7200698";"72";"FR61";"AQUITAINE";"75";"Nouvelle-Aquitaine"
5778,00;"FR7300922";"73";"FR62";"MIDI-PYRENEES";"76";"Occitanie"
5779,00;"FR7300931";"73";"FR62";"MIDI-PYRENEES";"76";"Occitanie"
5791,00;"FR7401119";"74";"FR63";"LIMOUSIN";"75";"Nouvelle-Aquitaine"
5792,00;"FR7401120";"74";"FR63";"LIMOUSIN";"75";"Nouvelle-Aquitaine"
5793,00;"FR7401121";"74";"FR63";"LIMOUSIN";"75";"Nouvelle-Aquitaine"
5796,00;"FR7401124";"74";"FR63";"LIMOUSIN";"75";"Nouvelle-Aquitaine"
5817,00;"FR8302003";"83";"FR72";"AUVERGNE";"84";"Auvergne-Rhone-Alpes"
5819,00;"FR8302017";"83";"FR72";"AUVERGNE";"84";"Auvergne-Rhone-Alpes"
5820,00;"FR8302018";"83";"FR72";"AUVERGNE";"84";"Auvergne-Rhone-Alpes"
5825,00;"FR9102010";"91";"FR81";"LANGUEDOC-ROUSSILLON";"76";"Occitanie"
5848,00;"FR9301552";"93";"FR82";"PROVENCE-ALPES-COTE-D'AZUR";"93";"Provence-Alpes-Côte-d'Azur"
5873,00;"FR9301617";"93";"FR82";"PROVENCE-ALPES-COTE-D'AZUR";"93";"Provence-Alpes-Côte-d'Azur"
5882,00;"FR9301995";"93";"FR82";"PROVENCE-ALPES-COTE-D'AZUR";"93";"Provence-Alpes-Côte-d'Azur"
5893,00;"FR9400600";"94";"FR83";"CORSE";"94";"Corse"
5895,00;"FR9400611";"94";"FR83";"CORSE";"94";"Corse"
5899,00;"FR9400615";"94";"FR83";"CORSE";"94";"Corse"
5901,00;"FR9400617";"94";"FR83";"CORSE";"94";"Corse"
5905,00;"FR9402002";"94";"FR83";"CORSE";"94";"Corse"
5906,00;"FR9402003";"94";"FR83";"CORSE";"94";"Corse"
5908,00;"FR9402005";"94";"FR83";"CORSE";"94";"Corse"
5909,00;"FR9402006";"94";"FR83";"CORSE";"94";"Corse"
5910,00;"FR9402007";"94";"FR83";"CORSE";"94";"Corse"
5911,00;"FR9402008";"94";"FR83";"CORSE";"94";"Corse"
6080,00;"FR1102013";"11";"FR10";"ILE-DE-FRANCE";"11";"Ile-de-France"
6082,00;"FR1102015";"11";"FR10";"ILE-DE-FRANCE";"11";"Ile-de-France"
6084,00;"FR2100246";"21";"FR21";"CHAMPAGNE-ARDENNE";"44";"Grand-Est"
6087,00;"FR2100265";"21";"FR21";"CHAMPAGNE-ARDENNE";"44";"Grand-Est"
6088,00;"FR2100270";"21";"FR21";"CHAMPAGNE-ARDENNE";"44";"Grand-Est"
6089,00;"FR2100273";"21";"FR21";"CHAMPAGNE-ARDENNE";"44";"Grand-Est"
6090,00;"FR2100275";"21";"FR21";"CHAMPAGNE-ARDENNE";"44";"Grand-Est"
6090,00;"FR2100275";"26";"FR26";"BOURGOGNE";"27";"Bourgogne-Franche-Comte"
6098,00;"FR2100301";"21";"FR21";"CHAMPAGNE-ARDENNE";"44";"Grand-Est"
6103,00;"FR2100324";"21";"FR21";"CHAMPAGNE-ARDENNE";"44";"Grand-Est"
6104,00;"FR2100325";"21";"FR21";"CHAMPAGNE-ARDENNE";"44";"Grand-Est"
6106,00;"FR2100337";"21";"FR21";"CHAMPAGNE-ARDENNE";"44";"Grand-Est"
6108,00;"FR2100341";"21";"FR21";"CHAMPAGNE-ARDENNE";"44";"Grand-Est"
6112,00;"FR2200354";"22";"FR22";"PICARDIE";"32";"Hauts-De-France"
6113,00;"FR2200355";"22";"FR22";"PICARDIE";"32";"Hauts-De-France"
6114,00;"FR2200356";"22";"FR22";"PICARDIE";"32";"Hauts-De-France"
6118,00;"FR2200363";"22";"FR22";"PICARDIE";"32";"Hauts-De-France"
6118,00;"FR2200363";"23";"FR23";"HAUTE-NORMANDIE";"28";"Normandie"
6133,00;"FR2300137";"23";"FR23";"HAUTE-NORMANDIE";"28";"Normandie"
6150,00;"FR2400516";"24";"FR24";"CENTRE";"24";"Centre"
6151,00;"FR2400517";"24";"FR24";"CENTRE";"24";"Centre"
6158,00;"FR2400525";"24";"FR24";"CENTRE";"24";"Centre"
6159,00;"FR2400526";"24";"FR24";"CENTRE";"24";"Centre"
6160,00;"FR2400527";"24";"FR24";"CENTRE";"24";"Centre"
6161,00;"FR2400530";"24";"FR24";"CENTRE";"24";"Centre"
6162,00;"FR2400531";"24";"FR24";"CENTRE";"24";"Centre"
6163,00;"FR2400533";"24";"FR24";"CENTRE";"24";"Centre"
6165,00;"FR2400535";"24";"FR24";"CENTRE";"24";"Centre"
6170,00;"FR2400550";"24";"FR24";"CENTRE";"24";"Centre"
6171,00;"FR2400551";"24";"FR24";"CENTRE";"24";"Centre"
6173,00;"FR2400553";"24";"FR24";"CENTRE";"24";"Centre"
6176,00;"FR2400559";"24";"FR24";"CENTRE";"24";"Centre"
6181,00;"FR2402002";"24";"FR24";"CENTRE";"24";"Centre"
6182,00;"FR2402003";"24";"FR24";"CENTRE";"24";"Centre"
6183,00;"FR2402004";"24";"FR24";"CENTRE";"24";"Centre"
6184,00;"FR2402005";"24";"FR24";"CENTRE";"24";"Centre"
6185,00;"FR2402006";"24";"FR24";"CENTRE";"24";"Centre"
6189,00;"FR2500079";"25";"FR25";"BASSE-NORMANDIE";"28";"Normandie"
6215,00;"FR2600959";"26";"FR26";"BOURGOGNE";"27";"Bourgogne-Franche-Comte"
6218,00;"FR2601013";"26";"FR26";"BOURGOGNE";"27";"Bourgogne-Franche-Comte"
6219,00;"FR2601014";"26";"FR26";"BOURGOGNE";"27";"Bourgogne-Franche-Comte"
6223,00;"FR3100474";"31";"FR30";"NORD-PAS-DE-CALAIS";"32";"Hauts-De-France"
6224,00;"FR3100475";"31";"FR30";"NORD-PAS-DE-CALAIS";"32";"Hauts-De-France"
6225,00;"FR3100477";"31";"FR30";"NORD-PAS-DE-CALAIS";"32";"Hauts-De-France"
6226,00;"FR3100478";"31";"FR30";"NORD-PAS-DE-CALAIS";"32";"Hauts-De-France"
6227,00;"FR3100479";"31";"FR30";"NORD-PAS-DE-CALAIS";"32";"Hauts-De-France"
6228,00;"FR3100480";"31";"FR30";"NORD-PAS-DE-CALAIS";"32";"Hauts-De-France"
6230,00;"FR3100482";"31";"FR30";"NORD-PAS-DE-CALAIS";"32";"Hauts-De-France"
6231,00;"FR3102002";"31";"FR30";"NORD-PAS-DE-CALAIS";"32";"Hauts-De-France"
6234,00;"FR4100206";"41";"FR41";"LORRAINE";"44";"Grand-Est"
6235,00;"FR4100208";"41";"FR41";"LORRAINE";"44";"Grand-Est"
6236,00;"FR4100212";"41";"FR41";"LORRAINE";"44";"Grand-Est"
6237,00;"FR4100239";"41";"FR41";"LORRAINE";"44";"Grand-Est"
6238,00;"FR4201794";"42";"FR42";"ALSACE";"44";"Grand-Est"
6239,00;"FR4201795";"42";"FR42";"ALSACE";"44";"Grand-Est"
6244,00;"FR4201806";"42";"FR42";"ALSACE";"44";"Grand-Est"
6246,00;"FR4201811";"42";"FR42";"ALSACE";"44";"Grand-Est"
6247,00;"FR4201812";"42";"FR42";"ALSACE";"44";"Grand-Est"
6249,00;"FR4202001";"42";"FR42";"ALSACE";"44";"Grand-Est"
6250,00;"FR4202002";"42";"FR42";"ALSACE";"44";"Grand-Est"
6252,00;"FR4301313";"43";"FR43";"FRANCHE-COMTE";"27";"Bourgogne-Franche-Comte"
6253,00;"FR4301321";"43";"FR43";"FRANCHE-COMTE";"27";"Bourgogne-Franche-Comte"
6254,00;"FR4301327";"43";"FR43";"FRANCHE-COMTE";"27";"Bourgogne-Franche-Comte"
6256,00;"FR4301340";"43";"FR43";"FRANCHE-COMTE";"27";"Bourgogne-Franche-Comte"
6258,00;"FR4301347";"43";"FR43";"FRANCHE-COMTE";"27";"Bourgogne-Franche-Comte"
6281,00;"FR5300023";"53";"FR52";"BRETAGNE";"53";"Bretagne"
6291,00;"FR5300033";"53";"FR52";"BRETAGNE";"53";"Bretagne"
6314,00;"FR5302007";"53";"FR52";"BRETAGNE";"53";"Bretagne"
6315,00;"FR5302008";"53";"FR52";"BRETAGNE";"53";"Bretagne"
6326,00;"FR5400462";"54";"FR53";"POITOU-CHARENTES";"75";"Nouvelle-Aquitaine"
6328,00;"FR5400471";"54";"FR53";"POITOU-CHARENTES";"75";"Nouvelle-Aquitaine"
6332,00;"FR5402002";"54";"FR53";"POITOU-CHARENTES";"75";"Nouvelle-Aquitaine"
6333,00;"FR5402003";"54";"FR53";"POITOU-CHARENTES";"75";"Nouvelle-Aquitaine"
6354,00;"FR7401108";"74";"FR63";"LIMOUSIN";"75";"Nouvelle-Aquitaine"
6359,00;"FR7401137";"74";"FR63";"LIMOUSIN";"75";"Nouvelle-Aquitaine"
6362,00;"FR8201633";"82";"FR71";"RHONE-ALPES";"84";"Auvergne-Rhone-Alpes"
6364,00;"FR8201637";"82";"FR71";"RHONE-ALPES";"84";"Auvergne-Rhone-Alpes"
6366,00;"FR8201644";"82";"FR71";"RHONE-ALPES";"84";"Auvergne-Rhone-Alpes"
6368,00;"FR8201662";"82";"FR71";"RHONE-ALPES";"84";"Auvergne-Rhone-Alpes"
6369,00;"FR8201667";"82";"FR71";"RHONE-ALPES";"84";"Auvergne-Rhone-Alpes"
6372,00;"FR8201671";"82";"FR71";"RHONE-ALPES";"84";"Auvergne-Rhone-Alpes"
6375,00;"FR8201678";"82";"FR71";"RHONE-ALPES";"84";"Auvergne-Rhone-Alpes"
6377,00;"FR8201688";"82";"FR71";"RHONE-ALPES";"84";"Auvergne-Rhone-Alpes"
6382,00;"FR8201702";"82";"FR71";"RHONE-ALPES";"84";"Auvergne-Rhone-Alpes"
6385,00;"FR8201706";"82";"FR71";"RHONE-ALPES";"84";"Auvergne-Rhone-Alpes"
6386,00;"FR8201707";"82";"FR71";"RHONE-ALPES";"84";"Auvergne-Rhone-Alpes"
6389,00;"FR8201710";"82";"FR71";"RHONE-ALPES";"84";"Auvergne-Rhone-Alpes"
6391,00;"FR8201712";"82";"FR71";"RHONE-ALPES";"84";"Auvergne-Rhone-Alpes"
6392,00;"FR8201715";"82";"FR71";"RHONE-ALPES";"84";"Auvergne-Rhone-Alpes"
6394,00;"FR8201719";"82";"FR71";"RHONE-ALPES";"84";"Auvergne-Rhone-Alpes"
6396,00;"FR8201722";"82";"FR71";"RHONE-ALPES";"84";"Auvergne-Rhone-Alpes"
6397,00;"FR8201723";"82";"FR71";"RHONE-ALPES";"84";"Auvergne-Rhone-Alpes"
6398,00;"FR8201724";"82";"FR71";"RHONE-ALPES";"84";"Auvergne-Rhone-Alpes"
6400,00;"FR8201728";"82";"FR71";"RHONE-ALPES";"84";"Auvergne-Rhone-Alpes"
6403,00;"FR8201743";"82";"FR71";"RHONE-ALPES";"84";"Auvergne-Rhone-Alpes"
6405,00;"FR8201755";"82";"FR71";"RHONE-ALPES";"84";"Auvergne-Rhone-Alpes"
6406,00;"FR8201757";"82";"FR71";"RHONE-ALPES";"84";"Auvergne-Rhone-Alpes"
6408,00;"FR8201761";"82";"FR71";"RHONE-ALPES";"84";"Auvergne-Rhone-Alpes"
6411,00;"FR8201770";"82";"FR71";"RHONE-ALPES";"84";"Auvergne-Rhone-Alpes"
6414,00;"FR8201774";"82";"FR71";"RHONE-ALPES";"84";"Auvergne-Rhone-Alpes"
6415,00;"FR8201776";"82";"FR71";"RHONE-ALPES";"84";"Auvergne-Rhone-Alpes"
6418,00;"FR8201782";"82";"FR71";"RHONE-ALPES";"84";"Auvergne-Rhone-Alpes"
6420,00;"FR8201791";"82";"FR71";"RHONE-ALPES";"84";"Auvergne-Rhone-Alpes"
6421,00;"FR8202002";"82";"FR71";"RHONE-ALPES";"84";"Auvergne-Rhone-Alpes"
6423,00;"FR8202005";"82";"FR71";"RHONE-ALPES";"84";"Auvergne-Rhone-Alpes"
6424,00;"FR8202008";"82";"FR71";"RHONE-ALPES";"84";"Auvergne-Rhone-Alpes"
6425,00;"FR8202009";"82";"FR71";"RHONE-ALPES";"84";"Auvergne-Rhone-Alpes"
6429,00;"FR8301034";"83";"FR72";"AUVERGNE";"84";"Auvergne-Rhone-Alpes"
6430,00;"FR8301035";"83";"FR72";"AUVERGNE";"84";"Auvergne-Rhone-Alpes"
6431,00;"FR8301040";"83";"FR72";"AUVERGNE";"84";"Auvergne-Rhone-Alpes"
6432,00;"FR8301044";"83";"FR72";"AUVERGNE";"84";"Auvergne-Rhone-Alpes"
6434,00;"FR8301059";"83";"FR72";"AUVERGNE";"84";"Auvergne-Rhone-Alpes"
6441,00;"FR8301080";"83";"FR72";"AUVERGNE";"84";"Auvergne-Rhone-Alpes"
6445,00;"FR8301094";"83";"FR72";"AUVERGNE";"84";"Auvergne-Rhone-Alpes"
6446,00;"FR8301095";"83";"FR72";"AUVERGNE";"84";"Auvergne-Rhone-Alpes"
6449,00;"FR8302011";"83";"FR72";"AUVERGNE";"84";"Auvergne-Rhone-Alpes"
6451,00;"FR8302013";"83";"FR72";"AUVERGNE";"84";"Auvergne-Rhone-Alpes"
6452,00;"FR8302033";"83";"FR72";"AUVERGNE";"84";"Auvergne-Rhone-Alpes"
6455,00;"FR8302039";"83";"FR72";"AUVERGNE";"84";"Auvergne-Rhone-Alpes"
6456,00;"FR8302040";"83";"FR72";"AUVERGNE";"84";"Auvergne-Rhone-Alpes"
6457,00;"FR9101366";"91";"FR81";"LANGUEDOC-ROUSSILLON";"76";"Occitanie"
6458,00;"FR9101368";"91";"FR81";"LANGUEDOC-ROUSSILLON";"76";"Occitanie"
6459,00;"FR9101379";"91";"FR81";"LANGUEDOC-ROUSSILLON";"76";"Occitanie"
6462,00;"FR9102003";"91";"FR81";"LANGUEDOC-ROUSSILLON";"76";"Occitanie"
6465,00;"FR9400573";"94";"FR83";"CORSE";"94";"Corse"
6468,00;"FR9400577";"94";"FR83";"CORSE";"94";"Corse"
6469,00;"FR9400583";"94";"FR83";"CORSE";"94";"Corse"
6471,00;"FR9400586";"94";"FR83";"CORSE";"94";"Corse"
6472,00;"FR9400593";"94";"FR83";"CORSE";"94";"Corse"
6474,00;"FR9400597";"94";"FR83";"CORSE";"94";"Corse"
6475,00;"FR9400599";"94";"FR83";"CORSE";"94";"Corse"
6476,00;"FR9400606";"94";"FR83";"CORSE";"94";"Corse"
6477,00;"FR9400607";"94";"FR83";"CORSE";"94";"Corse"
6478,00;"FR9400610";"94";"FR83";"CORSE";"94";"Corse"
6481,00;"FR9400618";"94";"FR83";"CORSE";"94";"Corse"
6483,00;"FR9402011";"94";"FR83";"CORSE";"94";"Corse"
6490,00;"FR2100284";"21";"FR21";"CHAMPAGNE-ARDENNE";"44";"Grand-Est"
6491,00;"FR2100285";"21";"FR21";"CHAMPAGNE-ARDENNE";"44";"Grand-Est"
6502,00;"FR2100338";"21";"FR21";"CHAMPAGNE-ARDENNE";"44";"Grand-Est"
6504,00;"FR2200347";"22";"FR22";"PICARDIE";"32";"Hauts-De-France"
6505,00;"FR2200359";"22";"FR22";"PICARDIE";"32";"Hauts-De-France"
6506,00;"FR2200362";"22";"FR22";"PICARDIE";"32";"Hauts-De-France"
6507,00;"FR2200388";"22";"FR22";"PICARDIE";"32";"Hauts-De-France"
6508,00;"FR2200396";"22";"FR22";"PICARDIE";"32";"Hauts-De-France"
6518,00;"FR2400518";"24";"FR24";"CENTRE";"24";"Centre"
6519,00;"FR2400519";"24";"FR24";"CENTRE";"24";"Centre"
6520,00;"FR2400520";"24";"FR24";"CENTRE";"24";"Centre"
6521,00;"FR2400521";"24";"FR24";"CENTRE";"24";"Centre"
6523,00;"FR2400523";"24";"FR24";"CENTRE";"24";"Centre"
6524,00;"FR2400524";"24";"FR24";"CENTRE";"24";"Centre"
6525,00;"FR2400528";"24";"FR24";"CENTRE";"24";"Centre"
6526,00;"FR2400534";"24";"FR24";"CENTRE";"24";"Centre"
6527,00;"FR2400536";"24";"FR24";"CENTRE";"24";"Centre"
6529,00;"FR2400540";"24";"FR24";"CENTRE";"24";"Centre"
6530,00;"FR2400541";"24";"FR24";"CENTRE";"24";"Centre"
6531,00;"FR2400548";"24";"FR24";"CENTRE";"24";"Centre"
6532,00;"FR2400552";"24";"FR24";"CENTRE";"24";"Centre"
6533,00;"FR2400556";"24";"FR24";"CENTRE";"24";"Centre"
6534,00;"FR2400558";"24";"FR24";"CENTRE";"24";"Centre"
6535,00;"FR2400561";"24";"FR24";"CENTRE";"24";"Centre"
6536,00;"FR2400562";"24";"FR24";"CENTRE";"24";"Centre"
6537,00;"FR2400565";"24";"FR24";"CENTRE";"24";"Centre"
6538,00;"FR2402001";"24";"FR24";"CENTRE";"24";"Centre"
6539,00;"FR2402007";"24";"FR24";"CENTRE";"24";"Centre"
6556,00;"FR2502022";"25";"FR25";"BASSE-NORMANDIE";"28";"Normandie"
6557,00;"FR3100481";"31";"FR30";"NORD-PAS-DE-CALAIS";"32";"Hauts-De-France"
6558,00;"FR3102005";"22";"FR22";"PICARDIE";"32";"Hauts-De-France"
6558,00;"FR3102005";"31";"FR30";"NORD-PAS-DE-CALAIS";"32";"Hauts-De-France"
6559,00;"FR4100196";"41";"FR41";"LORRAINE";"44";"Grand-Est"
6561,00;"FR4112005";"41";"FR41";"LORRAINE";"44";"Grand-Est"
6564,00;"FR4211790";"42";"FR42";"ALSACE";"44";"Grand-Est"
6565,00;"FR4211809";"42";"FR42";"ALSACE";"44";"Grand-Est"
6580,00;"FR5212006";"52";"FR51";"PAYS-DE-LA-LOIRE";"52";"Pays-de-la-Loire"
6580,00;"FR5212006";"54";"FR53";"POITOU-CHARENTES";"75";"Nouvelle-Aquitaine"
6594,00;"FR7200680";"72";"FR61";"AQUITAINE";"75";"Nouvelle-Aquitaine"
6598,00;"FR7200687";"72";"FR61";"AQUITAINE";"75";"Nouvelle-Aquitaine"
6600,00;"FR7200690";"72";"FR61";"AQUITAINE";"75";"Nouvelle-Aquitaine"
6602,00;"FR7200699";"72";"FR61";"AQUITAINE";"75";"Nouvelle-Aquitaine"
6604,00;"FR7200705";"72";"FR61";"AQUITAINE";"75";"Nouvelle-Aquitaine"
6608,00;"FR7200719";"72";"FR61";"AQUITAINE";"75";"Nouvelle-Aquitaine"
6611,00;"FR7200728";"72";"FR61";"AQUITAINE";"75";"Nouvelle-Aquitaine"
6615,00;"FR7200741";"72";"FR61";"AQUITAINE";"75";"Nouvelle-Aquitaine"
6615,00;"FR7200741";"73";"FR62";"MIDI-PYRENEES";"76";"Occitanie"
6621,00;"FR7200784";"72";"FR61";"AQUITAINE";"75";"Nouvelle-Aquitaine"
6630,00;"FR8212032";"82";"FR71";"RHONE-ALPES";"84";"Auvergne-Rhone-Alpes"
6632,00;"FR9101380";"91";"FR81";"LANGUEDOC-ROUSSILLON";"76";"Occitanie"
6634,00;"FR9101391";"91";"FR81";"LANGUEDOC-ROUSSILLON";"76";"Occitanie"
6635,00;"FR9101414";"91";"FR81";"LANGUEDOC-ROUSSILLON";"76";"Occitanie"
6640,00;"FR9301497";"93";"FR82";"PROVENCE-ALPES-COTE-D'AZUR";"93";"Provence-Alpes-Côte-d'Azur"
6641,00;"FR9301498";"93";"FR82";"PROVENCE-ALPES-COTE-D'AZUR";"93";"Provence-Alpes-Côte-d'Azur"
6645,00;"FR9301504";"93";"FR82";"PROVENCE-ALPES-COTE-D'AZUR";"93";"Provence-Alpes-Côte-d'Azur"
6646,00;"FR9301505";"93";"FR82";"PROVENCE-ALPES-COTE-D'AZUR";"93";"Provence-Alpes-Côte-d'Azur"
6647,00;"FR9301506";"93";"FR82";"PROVENCE-ALPES-COTE-D'AZUR";"93";"Provence-Alpes-Côte-d'Azur"
6648,00;"FR9301511";"93";"FR82";"PROVENCE-ALPES-COTE-D'AZUR";"93";"Provence-Alpes-Côte-d'Azur"
6653,00;"FR9301524";"93";"FR82";"PROVENCE-ALPES-COTE-D'AZUR";"93";"Provence-Alpes-Côte-d'Azur"
6656,00;"FR9301529";"93";"FR82";"PROVENCE-ALPES-COTE-D'AZUR";"93";"Provence-Alpes-Côte-d'Azur"
6661,00;"FR9301547";"93";"FR82";"PROVENCE-ALPES-COTE-D'AZUR";"93";"Provence-Alpes-Côte-d'Azur"
