"PK_REGCODE";"FPK_NATURA";"SITECODE";"CD_INSEE";"LB_ADM";"LB_INTERSECT"
"55910";"6531";"FR2400548";"37123";"Langeais";"P"
"55911";"6531";"FR2400548";"37131";"Limeray";"P"
"55912";"6531";"FR2400548";"37138";"Lussault-sur-Loire";"P"
"55913";"6531";"FR2400548";"37139";"Luynes";"P"
"55914";"6531";"FR2400548";"37156";"Montlouis-sur-Loire";"P"
"55915";"6531";"FR2400548";"37161";"Mosnes";"P"
"55916";"6531";"FR2400548";"37163";"Nazelles-Négron";"P"
"55917";"6531";"FR2400548";"37171";"Noizay";"P"
"55918";"6531";"FR2400548";"37195";"Riche";"P"
"55919";"6531";"FR2400548";"37197";"Rigny-Ussé";"P"
"55920";"6531";"FR2400548";"37203";"Rochecorbon";"P"
"55921";"6531";"FR2400548";"37214";"Saint-Cyr-sur-Loire";"P"
"55922";"6531";"FR2400548";"37219";"Saint-Genouph";"P"
"55925";"6531";"FR2400548";"37233";"Saint-Pierre-des-Corps";"P"
"55926";"6531";"FR2400548";"37242";"Savigny-en-Véron";"P"
"55927";"6531";"FR2400548";"37261";"Tours";"P"
"55928";"6531";"FR2400548";"37270";"Vernou-sur-Brenne";"P"
"55929";"6531";"FR2400548";"37272";"Villandry";"P"
"55930";"6531";"FR2400548";"37273";"Ville-aux-Dames";"P"
"55931";"6531";"FR2400548";"37281";"Vouvray";"P"
"55932";"6531";"FR2400548";"37088";"Couziers";"P"
"55933";"6531";"FR2400548";"37220";"Saint-Germain-sur-Vienne";"P"
"55934";"6531";"FR2400548";"37109";"Fondettes";"P"
"55935";"6531";"FR2400548";"37217";"Saint-Étienne-de-Chigny";"P"
"55936";"6531";"FR2400548";"37185";"Pocé-sur-Cisse";"P"
"55937";"6532";"FR2400552";"28001";"Abondant";"P"
"55938";"6532";"FR2400552";"28014";"Aunay-sous-Crécy";"P"
"55939";"6532";"FR2400552";"28050";"Boncourt";"P"
"55940";"6532";"FR2400552";"28082";"Charpont";"P"
"55941";"6532";"FR2400552";"28096";"Chaussée-d'Ivry";"P"
"55942";"6532";"FR2400552";"28134";"Dreux";"P"
"55943";"6532";"FR2400552";"28136";"Écluzelles";"P"
"55944";"6532";"FR2400552";"28208";"Levainville";"P"
"55945";"6532";"FR2400552";"28220";"Luisant";"P"
"55946";"6532";"FR2400552";"28251";"Mézières-en-Drouais";"P"
"55947";"6532";"FR2400552";"28285";"Oinville-sous-Auneau";"P"
"55948";"6532";"FR2400552";"28292";"Ouerre";"P"
"55949";"6532";"FR2400552";"28293";"Oulins";"P"
"55950";"6532";"FR2400552";"28298";"Pierres";"P"
"55951";"6532";"FR2400552";"28359";"Saint-Rémy-sur-Avre";"P"
"55952";"6532";"FR2400552";"28377";"Sorel-Moussel";"P"
"55953";"6532";"FR2400552";"28023";"Bailleau-Armenonville";"P"
"55954";"6532";"FR2400552";"28007";"Anet";"P"
"55955";"6532";"FR2400552";"28239";"Marville-Moutiers-Brûlé";"P"
"55956";"6532";"FR2400552";"28275";"Néron";"P"
"55957";"6532";"FR2400552";"28317";"Roinville";"P"
"55958";"6532";"FR2400552";"28321";"Rouvres";"P"
"55959";"6532";"FR2400552";"28405";"Vert-en-Drouais";"P"
"55960";"6532";"FR2400552";"28039";"Béville-le-Comte";"P"
"55961";"6532";"FR2400552";"28223";"Luray";"P"
"55962";"6532";"FR2400552";"28227";"Maintenon";"P"
"55963";"6532";"FR2400552";"28358";"Saint-Prest";"P"
"55964";"6532";"FR2400552";"28369";"Saulnières";"P"
"55965";"6532";"FR2400552";"28417";"Villiers-le-Morhier";"P"
"55966";"6532";"FR2400552";"28094";"Chaudon";"P"
"55967";"6532";"FR2400552";"28098";"Cherisy";"P"
"55968";"6532";"FR2400552";"28113";"Coulombs";"P"
"55969";"6532";"FR2400552";"28187";"Guainville";"P"
"55970";"6532";"FR2400552";"28201";"Jouy";"P"
"55971";"6532";"FR2400552";"28213";"Lormaye";"P"
"55972";"6532";"FR2400552";"28013";"Aunay-sous-Auneau";"P"
"55973";"6532";"FR2400552";"28058";"Bréchamps";"P"
"55974";"6532";"FR2400552";"28171";"Garnay";"P"
"55975";"6532";"FR2400552";"28267";"Montreuil";"P"
"55976";"6532";"FR2400552";"28332";"Sainte-Gemme-Moronval";"P"
"55977";"6532";"FR2400552";"28415";"Villemeux-sur-Eure";"P"
"55978";"6532";"FR2400552";"28118";"Croisilles";"P"
"55979";"6532";"FR2400552";"28347";"Saint-Lubin-de-la-Haye";"P"
"55980";"6532";"FR2400552";"28394";"Tréon";"P"
"55981";"6532";"FR2400552";"28279";"Nogent-le-Roi";"P"
"55982";"6532";"FR2400552";"28015";"Auneau-Bleury-Saint-Symphorien";"P"
"55983";"6533";"FR2400556";"45130";"Dry";"P"
"55984";"6533";"FR2400556";"45175";"Jouy-le-Potier";"P"
"55985";"6533";"FR2400556";"45179";"Lailly-en-Val";"P"
"55986";"6534";"FR2400558";"41034";"Chambord";"P"
"55987";"6534";"FR2400558";"41160";"Neuvy";"P"
"55988";"6535";"FR2400561";"41043";"Châtillon-sur-Cher";"P"
"55989";"6535";"FR2400561";"41063";"Couffy";"P"
"55990";"6535";"FR2400561";"41139";"Meusnes";"P"
"55991";"6535";"FR2400561";"41164";"Noyers-sur-Cher";"P"
"55992";"6535";"FR2400561";"41239";"Seigy";"P"
"55993";"6535";"FR2400561";"41242";"Selles-sur-Cher";"P"
"55994";"6536";"FR2400562";"41009";"Averdon";"P"
"55995";"6536";"FR2400562";"41130";"Maves";"P"
"55996";"6536";"FR2400562";"41039";"Chapelle-Saint-Martin-en-Plaine";"P"
"55997";"6536";"FR2400562";"41057";"Conan";"P"
"55998";"6536";"FR2400562";"41091";"Fossé";"P"
"55999";"6536";"FR2400562";"41128";"Marolles";"P"
"56000";"6537";"FR2400565";"41008";"Avaray";"P"
"56001";"6537";"FR2400565";"41018";"Blois";"P"
"56002";"6537";"FR2400565";"41029";"Candé-sur-Beuvron";"P"
"56003";"6537";"FR2400565";"41032";"Chailles";"P"
"56004";"6537";"FR2400565";"41045";"Chaumont-sur-Loire";"P"
"56005";"6537";"FR2400565";"41047";"Chaussée-Saint-Victor";"P"
"56006";"6537";"FR2400565";"41055";"Valloire-sur-Cisse";"P"
"56007";"6537";"FR2400565";"41066";"Courbouzon";"P"
"56008";"6537";"FR2400565";"41069";"Cour-sur-Loire";"P"
"56009";"6537";"FR2400565";"41129";"Maslives";"P"
"56010";"6537";"FR2400565";"41148";"Montlivault";"P"
"56011";"6537";"FR2400565";"41155";"Muides-sur-Loire";"P"
"56012";"6537";"FR2400565";"41167";"Veuzain-sur-Loire";"P"
"56013";"6537";"FR2400565";"41189";"Rilly-sur-Loire";"P"
"56014";"6537";"FR2400565";"41204";"Saint-Claude-de-Diray";"P"
"56015";"6537";"FR2400565";"41206";"Saint-Denis-sur-Loire";"P"
"56016";"6537";"FR2400565";"41207";"Saint-Dyé-sur-Loire";"P"
"56017";"6537";"FR2400565";"41220";"Saint-Laurent-Nouan";"P"
"56018";"6537";"FR2400565";"41252";"Suèvres";"P"
"56020";"6537";"FR2400565";"41295";"Vineuil";"P"
"56021";"6537";"FR2400565";"41134";"Menars";"P"
"56022";"6538";"FR2402001";"18004";"Allogny";"P"
"56023";"6538";"FR2402001";"18011";"Argent-sur-Sauldre";"P"
"56024";"6538";"FR2402001";"18015";"Aubigny-sur-Nère";"P"
"56025";"6538";"FR2402001";"18067";"Clémont";"T"
"56026";"6538";"FR2402001";"18088";"Ennordres";"P"
"56027";"6538";"FR2402001";"18147";"Ménétréol-sur-Sauldre";"P"
"56028";"6538";"FR2402001";"18149";"Méry-ès-Bois";"P"
"56029";"6538";"FR2402001";"18159";"Nançay";"P"
"56030";"6538";"FR2402001";"18165";"Neuvy-sur-Barangeon";"P"
"56031";"6538";"FR2402001";"18185";"Presly";"P"
"56032";"6538";"FR2402001";"18227";"Sainte-Montaine";"P"
"56033";"6538";"FR2402001";"18263";"Thénioux";"P"
"56034";"6538";"FR2402001";"18290";"Vouzeron";"P"
"56035";"6538";"FR2402001";"41013";"Bauzy";"T"
"56036";"6538";"FR2402001";"41016";"Billy";"P"
"56037";"6538";"FR2402001";"41025";"Bracieux";"T"
"56038";"6538";"FR2402001";"41034";"Chambord";"P"
"56039";"6538";"FR2402001";"41046";"Chaumont-sur-Tharonne";"T"
"56040";"6538";"FR2402001";"41049";"Chémery";"P"
"56041";"6538";"FR2402001";"41050";"Cheverny";"P"
"56042";"6538";"FR2402001";"41067";"Cour-Cheverny";"P"
"56043";"6538";"FR2402001";"41068";"Courmemin";"T"
"56044";"6538";"FR2402001";"41071";"Crouy-sur-Cosson";"P"
"56045";"6538";"FR2402001";"41074";"Dhuizon";"T"
"56046";"6538";"FR2402001";"41084";"Ferté-Imbault";"T"
"56047";"6538";"FR2402001";"41085";"Ferté-Saint-Cyr";"P"
"56048";"6538";"FR2402001";"41086";"Fontaines-en-Sologne";"T"
"56049";"6538";"FR2402001";"41094";"Fresnes";"P"
"56050";"6538";"FR2402001";"41099";"Gy-en-Sologne";"P"
"56051";"6538";"FR2402001";"41104";"Huisseau-sur-Cosson";"P"
"56052";"6538";"FR2402001";"41112";"Lassay-sur-Croisne";"T"
"56053";"6538";"FR2402001";"41118";"Loreux";"T"
"56054";"6538";"FR2402001";"41125";"Marcilly-en-Gault";"T"
"56055";"6538";"FR2402001";"41127";"Marolle-en-Sologne";"T"
"56056";"6538";"FR2402001";"41140";"Millançay";"T"
"56057";"6538";"FR2402001";"41150";"Mont-près-Chambord";"P"
"56058";"6538";"FR2402001";"41152";"Montrieux-en-Sologne";"T"
"56059";"6538";"FR2402001";"41159";"Neung-sur-Beuvron";"T"
"56060";"6538";"FR2402001";"41160";"Neuvy";"P"
"56061";"6538";"FR2402001";"41161";"Nouan-le-Fuzelier";"T"
"56062";"6538";"FR2402001";"41168";"Orçay";"P"
"56063";"6538";"FR2402001";"41185";"Pruniers-en-Sologne";"P"
"56064";"6538";"FR2402001";"41195";"Rougeou";"T"
"56065";"6538";"FR2402001";"41232";"Salbris";"T"
"56066";"6538";"FR2402001";"41241";"Selles-Saint-Denis";"T"
"56067";"6538";"FR2402001";"41247";"Soings-en-Sologne";"P"
"56068";"6538";"FR2402001";"41251";"Souvigny-en-Sologne";"T"
"56069";"6538";"FR2402001";"41256";"Theillay";"P"
"56070";"6538";"FR2402001";"41260";"Thoury";"T"
"56071";"6538";"FR2402001";"41268";"Veilleins";"T"
"56072";"6538";"FR2402001";"41271";"Vernou-en-Sologne";"T"
"56073";"6538";"FR2402001";"41280";"Villefranche-sur-Cher";"P"
"56074";"6538";"FR2402001";"41282";"Villeherviers";"T"
"56075";"6538";"FR2402001";"41296";"Vouzon";"T"
"56076";"6538";"FR2402001";"41297";"Yvoy-le-Marron";"T"
"56077";"6538";"FR2402001";"45006";"Ardon";"P"
"56078";"6538";"FR2402001";"45146";"Ferté-Saint-Aubin";"T"
"56079";"6538";"FR2402001";"45171";"Isdes";"T"
"56080";"6538";"FR2402001";"45175";"Jouy-le-Potier";"P"
"56081";"6538";"FR2402001";"45182";"Ligny-le-Ribault";"T"
"56082";"6538";"FR2402001";"45193";"Marcilly-en-Villette";"P"
"56083";"6538";"FR2402001";"45200";"Ménestreau-en-Villette";"T"
"56084";"6538";"FR2402001";"45226";"Neuvy-en-Sullias";"P"
"56085";"6538";"FR2402001";"45268";"Saint-Aignan-le-Jaillard";"P"
"56086";"6538";"FR2402001";"45277";"Saint-Florent";"T"
"56087";"6538";"FR2402001";"45280";"Saint-Gondon";"P"
"56088";"6538";"FR2402001";"45300";"Sandillon";"P"
"56089";"6538";"FR2402001";"45315";"Sully-sur-Loire";"P"
"56090";"6538";"FR2402001";"45324";"Tigy";"P"
"56091";"6538";"FR2402001";"45331";"Vannes-sur-Cosson";"T"
"56092";"6538";"FR2402001";"45335";"Vienne-en-Val";"P"
"56093";"6538";"FR2402001";"41044";"Châtres-sur-Cher";"P"
"56094";"6538";"FR2402001";"41059";"Controis-en-Sologne";"P"
"56095";"6538";"FR2402001";"41083";"Ferté-Beauharnais";"T"
"56096";"6538";"FR2402001";"41097";"Gièvres";"P"
"56098";"6538";"FR2402001";"41135";"Mennetou-sur-Cher";"P"
"56099";"6538";"FR2402001";"41157";"Mur-de-Sologne";"T"
"56100";"6538";"FR2402001";"41176";"Pierrefitte-sur-Sauldre";"T"
"56101";"6538";"FR2402001";"41220";"Saint-Laurent-Nouan";"P"
"56102";"6538";"FR2402001";"41249";"Souesmes";"T"
"56103";"6538";"FR2402001";"41262";"Tour-en-Sologne";"P"
"56104";"6538";"FR2402001";"41285";"Villeny";"T"
"56105";"6538";"FR2402001";"45063";"Cerdon";"T"
"56106";"6538";"FR2402001";"45179";"Lailly-en-Val";"P"
"56107";"6538";"FR2402001";"45184";"Lion-en-Sullias";"P"
"56108";"6538";"FR2402001";"45272";"Saint-Cyr-en-Val";"P"
"56109";"6538";"FR2402001";"45309";"Sennely";"T"
"56110";"6538";"FR2402001";"45336";"Viglain";"P"
"56111";"6538";"FR2402001";"18037";"Brinon-sur-Sauldre";"T"
"56112";"6538";"FR2402001";"41036";"Chaon";"T"
"56113";"6538";"FR2402001";"41106";"Lamotte-Beuvron";"T"
"56114";"6538";"FR2402001";"41231";"Saint-Viâtre";"T"
"56115";"6538";"FR2402001";"45108";"Coullons";"P"
"56116";"6538";"FR2402001";"45340";"Villemurlin";"T"
"56117";"6538";"FR2402001";"41194";"Romorantin-Lanthenay";"T"
"56118";"6539";"FR2402007";"37002";"Ambillou";"P"
"56119";"6539";"FR2402007";"37024";"Benais";"P"
"56120";"6539";"FR2402007";"37031";"Bourgueil";"P"
"56121";"6539";"FR2402007";"37077";"Cinq-Mars-la-Pile";"P"
"56122";"6539";"FR2402007";"37081";"Cléré-les-Pins";"P"
"56123";"6539";"FR2402007";"37082";"Continvoir";"P"
"56125";"6539";"FR2402007";"37112";"Gizeux";"P"
"56127";"6539";"FR2402007";"37123";"Langeais";"P"
"56128";"6539";"FR2402007";"37150";"Mazières-de-Touraine";"P"
"56129";"6539";"FR2402007";"37167";"Neuillé-Pont-Pierre";"P"
"56130";"6539";"FR2402007";"37193";"Restigné";"P"
"56131";"6539";"FR2402007";"37198";"Rillé";"P"
"56134";"6539";"FR2402007";"37245";"Semblançay";"P"
"56135";"6539";"FR2402007";"37249";"Sonzay";"P"
"56136";"6539";"FR2402007";"37251";"Souvigné";"P"
"56137";"6539";"FR2402007";"37117";"Hommes";"P"
"56138";"6539";"FR2402007";"37241";"Savigné-sur-Lathan";"P"
"56139";"6539";"FR2402007";"37013";"Avrillé-les-Ponceaux";"P"
"56140";"6539";"FR2402007";"37086";"Courcelles-de-Touraine";"P"
"56455";"6557";"FR3100481";"62108";"Berck";"P"
"56456";"6557";"FR3100481";"62261";"Cucq";"P"
"56457";"6557";"FR3100481";"62826";"Touquet-Paris-Plage";"P"
"56458";"6557";"FR3100481";"62571";"Merlimont";"P"
"56459";"6559";"FR4100196";"88116";"Cornimont";"P"
"56460";"6559";"FR4100196";"88500";"Ventron";"P"
"56462";"6561";"FR4112005";"55095";"Cesse";"P"
"56463";"6561";"FR4112005";"55250";"Inor";"P"
"56464";"6561";"FR4112005";"55279";"Laneuville-sur-Meuse";"P"
"56465";"6561";"FR4112005";"55323";"Martincourt-sur-Meuse";"P"
"56466";"6561";"FR4112005";"55338";"Milly-sur-Bradon";"P"
"56467";"6561";"FR4112005";"55345";"Mont-devant-Sassey";"P"
"56468";"6561";"FR4112005";"55364";"Mouzay";"P"
"56469";"6561";"FR4112005";"55469";"Sassey-sur-Meuse";"P"
"56471";"6561";"FR4112005";"55502";"Stenay";"P"
"56472";"6561";"FR4112005";"55310";"Luzy-Saint-Martin";"P"
"56473";"6561";"FR4112005";"55408";"Pouilly-sur-Meuse";"P"
"56474";"6561";"FR4112005";"55582";"Wiseppe";"P"
"56514";"6564";"FR4211790";"67037";"Biblisheim";"P"
"56515";"6564";"FR4211790";"67093";"Dieffenbach-lès-Wœrth";"P"
"56516";"6564";"FR4211790";"67140";"Forstfeld";"P"
"56517";"6564";"FR4211790";"67177";"Gunstett";"P"
"56518";"6564";"FR4211790";"67180";"Haguenau";"P"
"56519";"6564";"FR4211790";"67235";"Kesseldorf";"P"
"56520";"6564";"FR4211790";"67264";"Leutenheim";"P"
"56521";"6564";"FR4211790";"67290";"Merkwiller-Pechelbronn";"P"
"56522";"6564";"FR4211790";"67330";"Niederrœdern";"P"
"56523";"6564";"FR4211790";"67345";"Oberhoffen-sur-Moder";"P"
"56524";"6564";"FR4211790";"67404";"Rittershoffen";"P"
"56525";"6564";"FR4211790";"67450";"Schirrhoffen";"P"
"56526";"6564";"FR4211790";"67463";"Seltz";"P"
"56527";"6564";"FR4211790";"67472";"Soufflenheim";"P"
"56528";"6564";"FR4211790";"67511";"Walbourg";"P"
"56529";"6564";"FR4211790";"67440";"Schaffhouse-près-Seltz";"P"
"56530";"6564";"FR4211790";"67132";"Eschbach";"P"
"56531";"6564";"FR4211790";"67184";"Hatten";"P"
"56532";"6564";"FR4211790";"67339";"Betschdorf";"P"
"56533";"6564";"FR4211790";"67449";"Schirrhein";"P"
"56534";"6564";"FR4211790";"67487";"Surbourg";"P"
"56535";"6565";"FR4211809";"68015";"Baldersheim";"P"
"56536";"6565";"FR4211809";"68020";"Bantzenheim";"P"
"56537";"6565";"FR4211809";"68021";"Bartenheim";"P"
"56538";"6565";"FR4211809";"68022";"Battenheim";"P"
"56539";"6565";"FR4211809";"68041";"Blodelsheim";"P"
"56540";"6565";"FR4211809";"68072";"Dietwiller";"P"
"56541";"6565";"FR4211809";"68082";"Ensisheim";"P"
"56542";"6565";"FR4211809";"68103";"Geispitzen";"P"
"56543";"6565";"FR4211809";"68118";"Habsheim";"P"
"56544";"6565";"FR4211809";"68144";"Hombourg";"P"
"56545";"6565";"FR4211809";"68238";"Niffer";"P"
"56546";"6565";"FR4211809";"68253";"Ottmarsheim";"P"
"56547";"6565";"FR4211809";"68278";"Rixheim";"P"
"56548";"6565";"FR4211809";"68281";"Roggenhouse";"P"
"56549";"6565";"FR4211809";"68291";"Rumersheim-le-Haut";"P"
"56550";"6565";"FR4211809";"68300";"Sausheim";"P"
"56551";"6565";"FR4211809";"68309";"Sierentz";"P"
"56552";"6565";"FR4211809";"68225";"Munchhouse";"P"
"56553";"6565";"FR4211809";"68163";"Kembs";"P"
"56554";"6565";"FR4211809";"68254";"Petit-Landau";"P"
"56555";"6565";"FR4211809";"68301";"Schlierbach";"P"
"56723";"6580";"FR5212006";"49131";"Épieds";"P"
"56724";"6580";"FR5212006";"49215";"Montreuil-Bellay";"P"
"56725";"6580";"FR5212006";"86196";"Pouançay";"P"
"56726";"6580";"FR5212006";"86229";"Saint-Léger-de-Montbrillais";"P"
"57027";"6594";"FR7200680";"33038";"Bégadan";"P"
"57028";"6594";"FR7200680";"33177";"Gaillan-en-Médoc";"P"
"57029";"6594";"FR7200680";"33193";"Grayan-et-l'Hôpital";"P"
"57030";"6594";"FR7200680";"33203";"Hourtin";"P"
"57031";"6594";"FR7200680";"33208";"Jau-Dignac-et-Loirac";"P"
"57032";"6594";"FR7200680";"33240";"Lesparre-Médoc";"P"
"57033";"6594";"FR7200680";"33300";"Naujac-sur-Mer";"P"
"57034";"6594";"FR7200680";"33348";"Queyrac";"P"
"57035";"6594";"FR7200680";"33490";"Saint-Vivien-de-Médoc";"P"
"57036";"6594";"FR7200680";"33514";"Soulac-sur-Mer";"P"
"57037";"6594";"FR7200680";"33521";"Talais";"P"
"57038";"6594";"FR7200680";"33538";"Valeyrac";"P"
"57039";"6594";"FR7200680";"33540";"Vendays-Montalivet";"P"
"57040";"6594";"FR7200680";"33541";"Vensac";"P"
"57041";"6594";"FR7200680";"33544";"Verdon-sur-Mer";"P"
"57043";"6594";"FR7200680";"33128";"Civrac-en-Médoc";"P"
"57086";"6598";"FR7200687";"33056";"Blanquefort";"P"
"57087";"6598";"FR7200687";"33075";"Bruges";"P"
"57095";"6600";"FR7200690";"33025";"Baigneaux";"P"
"57096";"6600";"FR7200690";"33121";"Cessac";"P"
"57097";"6600";"FR7200690";"33131";"Coirac";"P"
"57098";"6600";"FR7200690";"33135";"Courpiac";"P"
"57099";"6600";"FR7200690";"33175";"Frontenac";"P"
"57100";"6600";"FR7200690";"33209";"Jugazan";"P"
"57101";"6600";"FR7200690";"33258";"Lugasson";"P"
"57102";"6600";"FR7200690";"33301";"Naujan-et-Postiac";"P"
"57103";"6600";"FR7200690";"33350";"Rauzan";"P"
"57104";"6600";"FR7200690";"33358";"Romagne";"P"
"57105";"6600";"FR7200690";"33375";"Saint-Aubin-de-Branne";"P"
"57106";"6600";"FR7200690";"33409";"Saint-Genis-du-Bois";"P"
"57107";"6600";"FR7200690";"33421";"Saint-Jean-de-Blaignac";"P"
"57108";"6600";"FR7200690";"33149";"Daubèze";"P"
"57109";"6600";"FR7200690";"33275";"Martres";"P"
"57110";"6600";"FR7200690";"33379";"Saint-Brice";"P"
"57111";"6600";"FR7200690";"33488";"Saint-Vincent-de-Pertignas";"P"
"57112";"6600";"FR7200690";"33105";"Castelviel";"P"
"57113";"6600";"FR7200690";"33044";"Bellefond";"P"
"57117";"6602";"FR7200699";"33443";"Saint-Martin-de-Lerm";"P"
"57118";"6602";"FR7200699";"33446";"Saint-Martin-du-Puy";"P"
"57120";"6604";"FR7200705";"33548";"Villegouge";"P"
"57121";"6604";"FR7200705";"33259";"Lugon-et-l'Île-du-Carnay";"P"
"57122";"6604";"FR7200705";"33356";"Rivière";"P"
"57123";"6604";"FR7200705";"33414";"Saint-Germain-de-la-Rivière";"P"
"57124";"6604";"FR7200705";"33365";"Saint-Aignan";"P"
"57150";"6608";"FR7200719";"40133";"Labenne";"P"
"57151";"6608";"FR7200719";"40213";"Orx";"P"
"57152";"6608";"FR7200719";"40248";"Saint-André-de-Seignanx";"P"
"57153";"6608";"FR7200719";"40292";"Saubrigues";"P"
"57154";"6608";"FR7200719";"40065";"Capbreton";"P"
"57155";"6608";"FR7200719";"40273";"Saint-Martin-de-Seignanx";"P"
"57156";"6608";"FR7200719";"40272";"Saint-Martin-de-Hinx";"P"
"57157";"6608";"FR7200719";"40036";"Bénesse-Maremne";"P"
"57158";"6608";"FR7200719";"40209";"Ondres";"P"
"57159";"6608";"FR7200719";"40042";"Biarrotte";"P"
"57160";"6608";"FR7200719";"40044";"Biaudos";"P"
"57265";"6611";"FR7200728";"40056";"Brocas";"P"
"57293";"6615";"FR7200741";"32031";"Bascous";"P"
"57294";"6615";"FR7200741";"32088";"Castillon-Debats";"P"
"57295";"6615";"FR7200741";"32119";"Eauze";"P"
"57296";"6615";"FR7200741";"32219";"Lupiac";"P"
"57297";"6615";"FR7200741";"32299";"Noulens";"P"
"57298";"6615";"FR7200741";"32338";"Ramouzens";"P"
"57299";"6615";"FR7200741";"40015";"Arx";"P"
"57300";"6615";"FR7200741";"40093";"Escalans";"P"
"57301";"6615";"FR7200741";"40218";"Parleboscq";"P"
"57302";"6615";"FR7200741";"40242";"Rimbez-et-Baudiets";"P"
"57303";"6615";"FR7200741";"47009";"Andiran";"P"
"57304";"6615";"FR7200741";"47039";"Boussès";"P"
"57305";"6615";"FR7200741";"47167";"Mézin";"P"
"57306";"6615";"FR7200741";"47195";"Nérac";"P"
"57307";"6615";"FR7200741";"47221";"Réaup-Lisse";"P"
"57308";"6615";"FR7200741";"47266";"Saint-Pé-Saint-Simon";"P"
"57309";"6615";"FR7200741";"47302";"Sos";"P"
"57310";"6615";"FR7200741";"32115";"Dému";"P"
"57311";"6615";"FR7200741";"32227";"Manciet";"P"
"57312";"6615";"FR7200741";"40030";"Baudignan";"P"
"57313";"6615";"FR7200741";"47021";"Barbaste";"P"
"57314";"6615";"FR7200741";"47211";"Poudenas";"P"
"57315";"6615";"FR7200741";"32235";"Margouët-Meymes";"P"
"57316";"6615";"FR7200741";"32125";"Espas";"P"
"57317";"6615";"FR7200741";"47258";"Sainte-Maure-de-Peyriac";"P"
"57318";"6615";"FR7200741";"40102";"Gabarret";"P"
"57319";"6615";"FR7200741";"32079";"Castelnau d'Auzan Labarrère";"P"
"57360";"6621";"FR7200784";"64112";"Bérenx";"P"
"57361";"6621";"FR7200784";"64263";"Hôpital-d'Orion";"P"
"57362";"6621";"FR7200784";"64312";"Lanneplaà";"P"
"57363";"6621";"FR7200784";"64440";"Ozenx-Montestrucq";"P"
"57364";"6621";"FR7200784";"64499";"Salies-de-Béarn";"P"
"57365";"6621";"FR7200784";"64500";"Salles-Mongiscard";"P"
"57366";"6621";"FR7200784";"64430";"Orthez";"P"
"57544";"6630";"FR8212032";"74278";"Thyez";"P"
"57545";"6630";"FR8212032";"74164";"Marignier";"P"
"57546";"6630";"FR8212032";"74312";"Vougy";"P"
"57547";"6630";"FR8212032";"74042";"Bonneville";"P"
"57548";"6630";"FR8212032";"74250";"Saint-Pierre-en-Faucigny";"P"
"57549";"6630";"FR8212032";"74087";"Contamine-sur-Arve";"P"
"57550";"6630";"FR8212032";"74262";"Scientrier";"P"
"57551";"6630";"FR8212032";"74197";"Nangy";"P"
"57552";"6630";"FR8212032";"74220";"Reignier-Ésery";"P"
"57553";"6630";"FR8212032";"74185";"Monnetier-Mornex";"P"
"57554";"6630";"FR8212032";"74133";"Gaillard";"P"
"57555";"6630";"FR8212032";"74118";"Étrembières";"P"
"57556";"6630";"FR8212032";"74018";"Arenthon";"P"
"57557";"6630";"FR8212032";"74021";"Arthaz-Pont-Notre-Dame";"P"
